1.0000000000	this paper
0.8133262852	grammar
0.8107759375	language
0.8077155228	model
0.7851641350	discourse
0.7829409719	speech
0.7784050466	word
0.7760727475	information
0.7720638200	paper
0.7702481087	natural
0.7634043986	analysis
0.7561121746	learning
0.7103538882	text
0.7088221422	corpus
0.7049300259	algorithm
0.6410636233	parsing
0.6174494256	approach
0.6145777429	this
0.6016248524	method
0.5798788241	based
0.4212942170	it
0.4207460965	using
0.4160796388	our
0.4136325720	two
0.3994347599	an
0.3993672995	we
0.3963395218	in
0.3917680932	the
0.3857483029	system
0.3807626412	from
0.3805923121	used
0.3753786336	be
0.3750929193	which
0.3746595286	as
0.3729073918	can
0.3718085443	are
0.3703918776	that
0.3697858415	a
0.3687638546	with
0.3681638546	by
0.3679005657	of
0.3668866144	is
0.3663310589	and
0.3658866144	for
0.3658194101	on
0.3628866144	to
